CategoryID,Category Path
116673,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Buste per spedizioni > Tubi"
184275,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Etichette e targhette > Altro etichette e targhette"
184270,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Etichette e targhette > Etichette indicatori d'urto"
184271,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Etichette e targhette > Etichette per spedizioni"
184274,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Etichette e targhette > Stampanti per etichette"
184272,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Etichette e targhette > Targhette per spedizioni"
184245,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Macchine riempimento, chiusura > Cucitrici per cartoni"
184250,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Macchine riempimento, chiusura > Insaccatrici sacchi a valvola"
184247,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Macchine riempimento, chiusura > Macchine per imballaggio"
67007,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Macchine riempimento, chiusura > Reggiatrici"
11808,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Macchine riempimento, chiusura > Sigillatrici"
184248,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Macchine riempimento, chiusura > Termosaldatrici e taglierine"
109705,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Materiali per spedizioni > Altro materiali per spedizioni"
180004,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Materiali per spedizioni > Angolari di protezione bordi"
72359,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Materiali per spedizioni > Carta da pacchi"
86175,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Materiali per spedizioni > Carta velina"
180005,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Materiali per spedizioni > Coperte per trasloco"
180006,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Materiali per spedizioni > Essiccanti,assorbitori umidità"
109704,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Materiali per spedizioni > Film di espanso"
109700,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Materiali per spedizioni > Imballaggio e Pluriball"
109734,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Materiali per spedizioni > Patatine polistirolo"
184251,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Materiali per spedizioni > Refrigeranti"
180003,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Materiali per spedizioni > Taglierini, dispenser,scaffali"
109739,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Nastri adesivi e sigillanti > Altro nastri adesivi e sigillanti"
109738,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Nastri adesivi e sigillanti > Dispenser nastro adesivo"
184276,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Nastri adesivi e sigillanti > Materiali per sigilli"
19276,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Nastri adesivi e sigillanti > Nastri adesivi in polipropilene"
109736,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Nastri adesivi e sigillanti > Nastri in carta e rinforzati"
109737,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Nastri adesivi e sigillanti > Sigilli per scatole"
50955,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Pellicole estensibili"
58263,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Piegatrici per carta"
109740,"Commercio, ufficio e industria > Movimentazione materiali > Imballaggio e spedizione > Scatole"
31485,"Commercio, ufficio e industria > Movimentazione materiali > Lotti e stock"
26220,"Commercio, ufficio e industria > Movimentazione materiali > Manuali e libri"
184173,"Commercio, ufficio e industria > Movimentazione materiali > Nastri trasportatori e ricambi > Ricambi nastri trasportatori > Altro ricambi nastri trasportatori"
184171,"Commercio, ufficio e industria > Movimentazione materiali > Nastri trasportatori e ricambi > Ricambi nastri trasportatori > Motori nastri trasportatori"
184172,"Commercio, ufficio e industria > Movimentazione materiali > Nastri trasportatori e ricambi > Ricambi nastri trasportatori > Rulli di trasporto"
184290,"Commercio, ufficio e industria > Movimentazione materiali > Nastri trasportatori e ricambi > Ricambi nastri trasportatori > Tappeti trasportatori"
184169,"Commercio, ufficio e industria > Movimentazione materiali > Nastri trasportatori e ricambi > Sistemi nastri trasportatori > Altro sistemi nastri trasportatori"
131199,"Commercio, ufficio e industria > Movimentazione materiali > Nastri trasportatori e ricambi > Sistemi nastri trasportatori > Trasportatori a cinghia"
131200,"Commercio, ufficio e industria > Movimentazione materiali > Nastri trasportatori e ricambi > Sistemi nastri trasportatori > Trasportatori a rulli"
184167,"Commercio, ufficio e industria > Movimentazione materiali > Nastri trasportatori e ricambi > Sistemi nastri trasportatori > Trasportatori curvi a rotelle"
257894,"Commercio, ufficio e industria > Movimentazione materiali > Rulli sterzanti e ruote > Rulli sterzanti"
184164,"Commercio, ufficio e industria > Movimentazione materiali > Rulli sterzanti e ruote > Rulli sterzanti: accessori, ricambi"
257895,"Commercio, ufficio e industria > Movimentazione materiali > Rulli sterzanti e ruote > Ruote per carrelli"
131207,"Commercio, ufficio e industria > Movimentazione materiali > Rulli sterzanti e ruote > Ruote piroettanti"
26223,"Commercio, ufficio e industria > Movimentazione materiali > Scaffali e depositi > Altro depositi industriali"
57005,"Commercio, ufficio e industria > Movimentazione materiali > Scaffali e depositi > Bidoni e armadi"
180002,"Commercio, ufficio e industria > Movimentazione materiali > Scaffali e depositi > Bottiglie, fusti e secchi"
184283,"Commercio, ufficio e industria > Movimentazione materiali > Scaffali e depositi > Buste per magazzino"
184284,"Commercio, ufficio e industria > Movimentazione materiali > Scaffali e depositi > Contenitori"
184287,"Commercio, ufficio e industria > Movimentazione materiali > Scaffali e depositi > Scaffalature da magazzino"
184285,"Commercio, ufficio e industria > Movimentazione materiali > Scaffali e depositi > Scaffali"
184286,"Commercio, ufficio e industria > Movimentazione materiali > Scaffali e depositi > Scaffali: ricambi e accessori"
184237,"Commercio, ufficio e industria > Movimentazione materiali > Scale,impalcature,piattaforme > Accessori per scale"
131244,"Commercio, ufficio e industria > Movimentazione materiali > Scale,impalcature,piattaforme > Gradini e sgabelli industriali"
184236,"Commercio, ufficio e industria > Movimentazione materiali > Scale,impalcature,piattaforme > Piattaforme da lavoro"
184234,"Commercio, ufficio e industria > Movimentazione materiali > Scale,impalcature,piattaforme > Ponteggi modulari"
184238,"Commercio, ufficio e industria > Movimentazione materiali > Scale,impalcature,piattaforme > Ricambi per scale"
184229,"Commercio, ufficio e industria > Movimentazione materiali > Scale,impalcature,piattaforme > Scale a ponte"
184233,"Commercio, ufficio e industria > Movimentazione materiali > Scale,impalcature,piattaforme > Scale allungabili"
184232,"Commercio, ufficio e industria > Movimentazione materiali > Scale,impalcature,piattaforme > Scale con ruote e impalcature"
184231,"Commercio, ufficio e industria > Movimentazione materiali > Scale,impalcature,piattaforme > Scale pieghevoli"
184228,"Commercio, ufficio e industria > Movimentazione materiali > Scale,impalcature,piattaforme > Scale retrattili"
184230,"Commercio, ufficio e industria > Movimentazione materiali > Scale,impalcature,piattaforme > Scale: pontili,verticali,cisterne"
183888,"Commercio, ufficio e industria > Prodotti pulizia industriale > Altro prodotti pulizia industriale"
184306,"Commercio, ufficio e industria > Prodotti pulizia industriale > Carrelli per pulizie"
183880,"Commercio, ufficio e industria > Prodotti pulizia industriale > Detergenti e disinfettanti > Aerosol e saponi"
183902,"Commercio, ufficio e industria > Prodotti pulizia industriale > Detergenti e disinfettanti > Detergenti liquidi"
183891,"Commercio, ufficio e industria > Prodotti pulizia industriale > Detergenti e disinfettanti > Detergenti: gel,polvere,pasta"
183913,"Commercio, ufficio e industria > Prodotti pulizia industriale > Detergenti e disinfettanti > Pastiglie, detergenti schermi"
183924,"Commercio, ufficio e industria > Prodotti pulizia industriale > Detergenti e disinfettanti > Spugne e panni"
184309,"Commercio, ufficio e industria > Prodotti pulizia industriale > Generatori di vapore > Generatori di vapore portatili"
184310,"Commercio, ufficio e industria > Prodotti pulizia industriale > Generatori di vapore > Generatori di vapore su ruote"
184311,"Commercio, ufficio e industria > Prodotti pulizia industriale > Generatori di vapore > Parti e accessori"
183763,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Idropulitrici a diesel"
183765,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Idropulitrici a gas"
183764,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Idropulitrici elettriche"
183775,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Parti e accessori > Accessori applicatori saponi"
183776,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Parti e accessori > Accessori pulizia superfici"
119101,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Parti e accessori > Altro parti e accessori"
183768,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Parti e accessori > Aste telescopiche"
183770,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Parti e accessori > Attrezzi per pulizia grondaie"
183774,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Parti e accessori > Bacchette per idropulitrici"
183777,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Parti e accessori > Idropulitrici: kit accessori"
183767,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Parti e accessori > Iniettori"
183773,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Parti e accessori > Pistole a spruzzo"
183772,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Parti e accessori > Tubi per idropulitrici"
183771,"Commercio, ufficio e industria > Prodotti pulizia industriale > Idropulitrici, parti,accessori > Parti e accessori > Ugelli e set di ugelli"
184296,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Altro kit pulizie"
183946,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Contenitori, ugelli e spray"
184002,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Guanti monouso"
184268,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Manici e aste estendibili"
184257,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Altro parti e accessori mop"
184179,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Basi per teste mop"
184191,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Coperchi per teste mop"
184146,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Kit per mop"
184202,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Maniglie mop"
184135,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Mop completi"
184168,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Panni in microfibra per mop"
184213,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Ricambi di panni per mop"
184224,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Ricambi di spugne per mop"
184246,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Sacchi a rete per lavatrice"
184235,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Secchi per mop"
184157,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Mop, parti e accessori > Teste per mop"
184295,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Pagliette d'acciaio"
184024,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Piumini polvere e ricambi"
183957,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Pulitori per pennelli"
184091,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Scope e palette > Manici di scopa"
184113,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Scope e palette > Palette e set completi"
184068,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Scope e palette > Scope classiche"
184080,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Scope e palette > Scope in saggina"
184102,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Scope e palette > Teste di scopa"
183991,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Secchi e pattumiere"
183969,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Spazzole per pulire"
184289,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Spray a pompa a pressione"
183980,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Spugne per pulizie"
184046,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Stracci assorbenti"
184013,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Stracci polvere multiuso"
184035,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Stracci, teli e lavavetri"
184278,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Sturalavandini"
184294,"Commercio, ufficio e industria > Prodotti pulizia industriale > Kit pulizie manuali > Tergivetri e lame di ricambio"
184298,"Commercio, ufficio e industria > Prodotti pulizia industriale > Lavanderia: carelli, detersivi > Ceste, sacchi e carrelli"
184301,"Commercio, ufficio e industria > Prodotti pulizia industriale > Lavanderia: carelli, detersivi > Detersivi e ammorbidenti > Detersivi in polvere"
184300,"Commercio, ufficio e industria > Prodotti pulizia industriale > Lavanderia: carelli, detersivi > Detersivi e ammorbidenti > Detersivi liquidi"
184302,"Commercio, ufficio e industria > Prodotti pulizia industriale > Lavanderia: carelli, detersivi > Detersivi e ammorbidenti > Detersivi: monodose,in capsule"
184303,"Commercio, ufficio e industria > Prodotti pulizia industriale > Lavanderia: carelli, detersivi > Detersivi e ammorbidenti > Lavanderia: fogli e salviette"
184305,"Commercio, ufficio e industria > Prodotti pulizia industriale > Lavanderia: carelli, detersivi > Detersivi e ammorbidenti > Stick rimuovi macchie"
183786,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Esche e trappole per insetti > Esche per insetti"
183782,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Esche e trappole per insetti > Trappole per insetti > Lampade a piastre collanti"
183784,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Esche e trappole per insetti > Trappole per insetti > Lampade insetticida"
183785,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Esche e trappole per insetti > Trappole per insetti > Trappole adesive"
183783,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Esche e trappole per insetti > Trappole per insetti > Trappole con esca per insetti"
183798,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Repellenti e veleni > Fibre sintetiche"
183800,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Repellenti e veleni > Gel"
183804,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Repellenti e veleni > Kit per disinfestazione"
183799,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Repellenti e veleni > Nebulizzatori"
183797,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Repellenti e veleni > Polveri per disinfestazione"
183803,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Repellenti e veleni > Repellenti a ultrasuoni"
183801,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Repellenti e veleni > Spray"
183794,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Repellenti e veleni > Stazioni avvelenamento, esche > Esche granulari"
183795,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Repellenti e veleni > Stazioni avvelenamento, esche > Esche liquide"
183796,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Repellenti e veleni > Stazioni avvelenamento, esche > Stazioni di avvelenamento"
183790,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Roditori: contenitori,trappole > Trappole a galleria"
183788,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Roditori: contenitori,trappole > Trappole a scatto"
183789,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Roditori: contenitori,trappole > Trappole elettriche"
183809,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Trappole: parti e accessori > Altro trappole: parti e accessori"
183806,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Trappole: parti e accessori > Bulbi lampade cattura insetti"
183807,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Trappole: parti e accessori > Cartoncini collanti"
183808,"Commercio, ufficio e industria > Prodotti pulizia industriale > Prodotti per disinfestazione > Trappole: parti e accessori > Piastre collanti"
184314,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori a zaino"
66961,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori bagnato asciutto"
184316,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori portatili"
184325,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori: parti e accessori > Altro parti e accessori"
184319,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori: parti e accessori > Cinghie"
184321,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori: parti e accessori > Filtri"
184324,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori: parti e accessori > Kit accessori"
184323,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori: parti e accessori > Motori"
184318,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori: parti e accessori > Sacchetti e filtri"
184320,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori: parti e accessori > Spazzole"
184322,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori: parti e accessori > Tubi"
53286,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Aspiratori, parti e accessori > Aspiratori: verticali,ambienti"
183760,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Battitappeti > Battitappeti parti e accessori > Altro parti per battitappeti"
183756,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Battitappeti > Battitappeti parti e accessori > Cinghie per battitappeti"
183759,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Battitappeti > Battitappeti parti e accessori > Filtri per battitappeti"
183757,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Battitappeti > Battitappeti parti e accessori > Spazzole per battitappeti"
66969,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Battitappeti > Battitappeti uomo a bordo"
53285,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Battitappeti > Battitappeti uomo a terra"
184333,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavamoquette,pulitrici a vapore > Altro lavamoquette, pulitrici a vapore"
184328,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavamoquette,pulitrici a vapore > Lavamoquette ad estrazione"
184330,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavamoquette,pulitrici a vapore > Lavamoquette uomo a bordo"
184329,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavamoquette,pulitrici a vapore > Lavamoquette uomo a terra"
184331,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavamoquette,pulitrici a vapore > Spazzole rotanti"
184332,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavamoquette,pulitrici a vapore > Tubi per lavamoquette"
183761,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavascale"
184335,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavasciuga, monospazzole > Con batteria"
46535,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavasciuga, monospazzole > Con filo"
66957,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavasciuga, monospazzole > Con motore a propano"
183753,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavasciuga, monospazzole > Parti e accessori > Altro parti e accessori"
183749,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavasciuga, monospazzole > Parti e accessori > Cinghie"
183752,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavasciuga, monospazzole > Parti e accessori > Dischi diamantati"
183748,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavasciuga, monospazzole > Parti e accessori > Dischi frizione e cuscinetti"
183750,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavasciuga, monospazzole > Parti e accessori > Spazzole"
183751,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Lavasciuga, monospazzole > Parti e accessori > Tergivetri"
109459,"Commercio, ufficio e industria > Prodotti pulizia industriale > Pulizia:pavimenti,rivestimenti > Soffiatori e ventilatori"
183873,"Commercio, ufficio e industria > Prodotti pulizia industriale > Sacchi e buste spazzatura"
184307,"Commercio, ufficio e industria > Prodotti pulizia industriale > Sacchi per carrelli pulizie"
1271,"Commercio, ufficio e industria > Ristorazione, hotel e catering > Altre attrezzature e materiali"
92301,"Commercio, ufficio e industria > Ristorazione, hotel e catering > Attrezzature per cucine"
11876,"Commercio, ufficio e industria > Ristorazione, hotel e catering > Elettrodomestici"
53226,"Commercio, ufficio e industria > Ristorazione, hotel e catering > Refrigerazione e conservazione"
121882,"Commercio, ufficio e industria > Servizi per aziende > Altro servizi per aziende"
121881,"Commercio, ufficio e industria > Servizi per aziende > Formazione"
121880,"Commercio, ufficio e industria > Servizi per aziende > Marketing e commerciali"
121879,"Commercio, ufficio e industria > Servizi per aziende > Spedizione"
185260,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Adattatori manipoli odontoiatrici"
111543,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Alimentatori attrezzature mediche"
185283,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Altro accessori dispositivi medici"
185272,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Ancorette magnetiche"
184513,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Cavi e fili"
185258,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Colonne, serbatoi per cromatografia"
184565,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Cuscinetti per elettrodi"
185261,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Flussometri per protossido d'azoto"
185271,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Guide luminose,luci anulari,punte"
185270,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Lampade,lampadine,componenti laser > Altro lampade,lampadine,componenti"
185269,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Lampade,lampadine,componenti laser > Barre e cristalli laser"
185267,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Lampade,lampadine,componenti laser > Diodi laser"
185266,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Lampade,lampadine,componenti laser > Lampade a catodo cavo"
185265,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Lampade,lampadine,componenti laser > Lampade al deuterio"
185268,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Lampade,lampadine,componenti laser > Moduli e teste laser"
184514,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Manicotti, tubi per sfigmomanometri"
185274,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Microscopi: ricambi e accessori > Adattatori fotocamere e obiettivi"
185280,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Microscopi: ricambi e accessori > Altro ricambi, accessori miscoscopi"
185277,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Microscopi: ricambi e accessori > Micrometri"
185278,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Microscopi: ricambi e accessori > Obiettivi per microscopi"
185279,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Microscopi: ricambi e accessori > Obiettivi: supporti, torrette"
185276,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Microscopi: ricambi e accessori > Occhielli e protezioni"
185275,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Microscopi: ricambi e accessori > Oculari per microscopi"
26418,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Microscopi: ricambi e accessori > Vetrini e portavetrini"
185263,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Morsetti e supporti universali"
185262,"Commercio, ufficio e industria > Strumenti medici e di laboratorio > Accessori dispositivi medici > Pedali"
